"Join_Count,N,9,0","TARGET_FID,N,9,0","CLSFID,N,9,0","ADMINID,N,19,5","COUNTRYID,N,19,5","LATI,N,19,5","LENGTH,N,19,5","LONGI,N,19,5","rp00005,N,19,15","rp00010,N,19,15","rp00002,N,19,15","rp00500,N,19,15","rp00100,N,19,15","Station,C,80","rp00050,N,19,15","rp00250,N,19,15","Nr,N,10,0","rp01000,N,19,15","rp00025,N,19,15"
1,7431,10717,1625,146,11.806,20.149,122.213,1.456489088,1.4937566916,1.4002010126,1.6905784853,1.6104511879,diva_id__10860,1.5757767653,1.6561057335,11328,1.7250263127,1.5408444076
1,7432,10718,1625,146,11.737,10.726,122.333,1.4557645275,1.4928550807,1.3997438648,1.688741816,1.6089951863,diva_id__10861,1.5744854945,1.6544328369,11329,1.7230259891,1.539719093
1,7433,10719,1625,146,11.7,5.629,122.397,1.4557645275,1.4928550807,1.3997438648,1.688741816,1.6089951863,diva_id__10861,1.5744854945,1.6544328369,11329,1.7230259891,1.539719093
1,7434,10720,1625,146,11.608,25.152,122.499,1.4534295542,1.4898607229,1.3984048096,1.682265044,1.6039361255,diva_id__2051,1.5700399363,1.6485659994,2522,1.7159397237,1.5358916012
1,7435,10721,1625,146,10.737,13.216,122.594,1.387330963,1.4361309143,1.3136247125,1.6938586184,1.5889361705,diva_id__10864,1.5435318524,1.6487183775,11332,1.7389662221,1.497789782
1,7436,10722,1625,146,10.802,18.282,122.691,1.387330963,1.4361309143,1.3136247125,1.6938586184,1.5889361705,diva_id__10864,1.5435318524,1.6487183775,11332,1.7389662221,1.497789782
1,7437,10723,1625,146,10.91,17.924,122.776,1.4717060436,1.5210402404,1.3971928818,1.7815894611,1.6755183574,diva_id__10865,1.629616968,1.73595504,11333,1.8271908877,1.5833741287
1,7438,10724,1625,146,10.996,15.781,122.81,1.5495787415,1.5943943632,1.4818903246,1.8310795854,1.7347236544,diva_id__10866,1.6930264253,1.7896248727,11334,1.8725043257,1.6510190201
1,7439,10725,1625,146,11.042,15.829,122.944,1.6509619456,1.6901898846,1.5917130279,1.897364818,1.8130226972,diva_id__10857,1.7765243448,1.8610787446,11325,1.9336246561,1.7397544895
1,7440,10726,1625,146,10.946,17.979,121.999,1.3069586592,1.3451726179,1.2492412323,1.5469924068,1.4648303965,diva_id__10868,1.4292754688,1.511644271,11336,1.5823149853,1.3934560561
1,7441,10727,1625,146,10.833,9.726,121.949,1.3035931821,1.3411647957,1.2468459378,1.5395921598,1.4588112254,diva_id__10869,1.4238539467,1.5048381972,11337,1.5743209949,1.3886366289
1,7442,10728,1625,146,10.754,8.929,121.943,1.3010610518,1.3388467781,1.2439904167,1.5384049383,1.4571636502,diva_id__10870,1.4220071573,1.50345292,11338,1.5733316856,1.3865891434
1,7443,10729,1625,146,10.693,5.686,121.969,1.3017232634,1.3393411527,1.2449061252,1.5380129139,1.457132484,diva_id__10871,1.4221321495,1.5032161458,11339,1.5727845234,1.3868714557
1,7444,10730,1625,146,10.622,1.428,122.185,1.2906228232,1.3283735295,1.2336050815,1.5277467382,1.4465807449,diva_id__2053,1.4114568353,1.4928271137,2524,1.5626411153,1.3760716469
1,7445,10731,1625,146,10.66,30.465,122.322,1.2901357202,1.3279491584,1.2330232299,1.5276536736,1.4463528035,diva_id__10872,1.4111705271,1.4926760217,11340,1.5626060361,1.3757265377
1,7446,10732,1625,146,10.686,10.516,122.504,1.3003878625,1.3385767976,1.2427082307,1.5402644289,1.4581562207,diva_id__10873,1.4226245754,1.5049394401,11341,1.5755638772,1.3868286183
1,7447,10733,1625,146,10.52,34.789,121.94,1.301545625,1.3394382216,1.2443135755,1.5395607976,1.4580897326,diva_id__10874,1.4228338056,1.5045099236,11342,1.5745863293,1.387315618
1,7448,10734,1625,146,10.434,8.316,122.001,1.3040022511,1.3422365455,1.2462541098,1.5441637333,1.4619580003,diva_id__10875,1.4263841519,1.5087967869,11343,1.5795051088,1.3905456779
1,7449,10735,1625,146,10.554,25.284,122.089,1.3040022511,1.3422365455,1.2462541098,1.5441637333,1.4619580003,diva_id__10875,1.4263841519,1.5087967869,11343,1.5795051088,1.3905456779
1,7450,10746,1625,146,10.532,35.917,122.497,1.3005659294,1.3386059151,1.2431112671,1.5395068983,1.4577189391,diva_id__10886,1.4223258789,1.5043196886,11354,1.574668667,1.3866695378
1,7451,10747,1625,146,10.667,0.043,122.583,1.3755832691,1.4154691268,1.3153406471,1.6261187333,1.5403620529,diva_id__10887,1.5032515615,1.5892240812,11355,1.6629867099,1.4658650137
1,7452,10748,1625,146,10.688,6.024,122.601,1.3755832691,1.4154691268,1.3153406471,1.6261187333,1.5403620529,diva_id__10887,1.5032515615,1.5892240812,11355,1.6629867099,1.4658650137
1,7453,10749,1625,146,10.712,1.054,122.622,1.3601488262,1.4070307618,1.2893394995,1.6546288294,1.5538302155,diva_id__10863,1.5102104523,1.6112627643,11331,1.6979635402,1.4662662117
1,7454,10750,1625,146,10.692,30.261,122.722,1.3868979645,1.435366566,1.3136921767,1.6913443088,1.5871342804,diva_id__2057,1.5420382558,1.6465105685,2528,1.7361456337,1.4966067723
1,7455,10751,1625,146,10.455,27.552,122.648,1.3207747168,1.3590986132,1.262891243,1.5614990166,1.4791006347,diva_id__10890,1.4434434192,1.5260491879,11358,1.5969232145,1.4075209578
1,7456,10753,1654,146,10.322,16.211,123.339,1.6046599071,1.6406245665,1.5503397669,1.8305651067,1.7532392077,diva_id__10892,1.7197770669,1.797297586,11360,1.8638085744,1.686066009
1,7457,10757,1625,146,10.068,33.104,122.834,1.3054376862,1.3441448727,1.2469753002,1.5485695507,1.4653470749,diva_id__10897,1.4293332395,1.5127651763,11365,1.5843480379,1.3930515055
1,7458,10758,1625,146,10.311,22.791,122.855,1.3054376862,1.3441448727,1.2469753002,1.5485695507,1.4653470749,diva_id__10897,1.4293332395,1.5127651763,11365,1.5843480379,1.3930515055
1,7459,10759,1625,146,10.455,9.994,122.831,1.3528536075,1.3962016528,1.2873817821,1.6251361478,1.5319355829,diva_id__10898,1.4916038123,1.5850389519,11366,1.6652043528,1.4509720229
1,7460,10760,1625,146,10.555,16.792,122.865,1.3915179998,1.4388301302,1.3200589173,1.6887001906,1.5869766352,diva_id__2059,1.5429566112,1.6449361927,2530,1.7324325464,1.4986091325
1,7461,10761,1625,146,10.658,11.915,122.939,1.393349457,1.4405568182,1.3220486154,1.6898735597,1.5883752637,diva_id__10899,1.5444527188,1.646206474,11367,1.7335090735,1.5002034443
1,7462,10762,1625,146,10.904,47.567,122.971,1.5206510783,1.5640378947,1.4551206941,1.7931771516,1.6998932269,diva_id__10900,1.6595253831,1.7530440922,11368,1.8332811941,1.6188572521
1,7463,10763,1625,146,10.987,23.758,123.27,1.6736713013,1.7079590749,1.6218838884,1.8890434599,1.8153229532,diva_id__10901,1.783421016,1.8573270684,11369,1.9207369199,1.7512817677
1,7464,10764,1625,146,10.709,85.057,123.534,1.6046599071,1.6406245665,1.5503397669,1.8305651067,1.7532392077,diva_id__10892,1.7197770669,1.797297586,11360,1.8638085744,1.686066009
1,7465,10772,1654,146,9.301,72.173,122.874,1.2819291196,1.3201712648,1.2241691205,1.5221399153,1.4399173026,diva_id__10909,1.4043361496,1.4867657069,11377,1.5574885477,1.3684903167
1,7466,10773,1625,146,9.803,97.26,122.408,1.298021124,1.3359714953,1.2407018133,1.5363991965,1.4548039132,diva_id__10910,1.4194942319,1.5012948808,11378,1.5714781314,1.3839218899
1,7467,11216,1653,146,9.989,3.215,125.574,0.9800326429,1.0131689213,0.9299844199,1.1881719029,1.1169271709,diva_id__11309,1.0860966047,1.1575206512,11777,1.2188009933,1.055036697
1,7468,11217,1653,146,10.012,3.637,125.553,0.9806186862,1.013866687,0.9304017206,1.1894597087,1.1179747679,diva_id__11310,1.0870402533,1.1587051132,11778,1.2201920682,1.055875624
1,7469,11218,1653,146,10.053,8.58,125.516,0.9806883167,1.0138964699,0.9305315358,1.1892790444,1.1178797779,diva_id__11311,1.0869823382,1.1585613081,11779,1.2199745713,1.0558550595
1,7470,11219,1653,146,10.364,124.215,125.677,1.0128543031,1.0293215612,0.98798256,1.1162902675,1.0808848011,diva_id__11312,1.0655633796,1.1010579572,11780,1.1315115645,1.0501279855
1,7471,11230,1653,146,9.86,34.494,125.957,1.048381063,1.0644433202,1.0241210231,1.1492730914,1.114738398,diva_id__2143,1.0997937962,1.1344154093,2614,1.1641200312,1.0847380249
1,7472,11231,1653,146,10.048,12.204,126.051,1.041734877,1.0581796243,1.0168971336,1.145029444,1.1096723771,diva_id__11322,1.0943719,1.1298179564,11790,1.1602299335,1.0789576061
1,7473,11232,1653,146,9.946,17.86,126.107,1.041734877,1.0581796243,1.0168971336,1.145029444,1.1096723771,diva_id__11322,1.0943719,1.1298179564,11790,1.1602299335,1.0789576061
1,7474,10784,1653,146,8.65,14.435,123.606,1.2748350463,1.3130180894,1.2171643137,1.5146746032,1.4325790632,diva_id__216,1.3970528999,1.4793550646,687,1.5499686052,1.3612624656
1,7475,10785,1653,146,8.617,11.858,123.713,1.2741473967,1.3121738683,1.2167131459,1.513003479,1.431244576,diva_id__10921,1.3958640896,1.4778287699,11389,1.5481527561,1.3602204159
1,7476,10786,1653,146,8.561,5.38,123.766,1.2731146081,1.3111069598,1.2157318909,1.5117563733,1.4300708297,diva_id__10922,1.3947220889,1.4766132253,11390,1.5468741123,1.359110397
1,7477,10787,1653,146,8.501,10.533,123.804,1.2744546041,1.3126367577,1.2167852148,1.514288574,1.4321949463,diva_id__10923,1.3966696106,1.4789698581,11391,1.5495817539,1.3608800101
1,7478,10788,1653,146,8.334,28.277,123.85,1.2724251172,1.3105911259,1.214780113,1.5121576753,1.4300987603,diva_id__10924,1.3945884461,1.4768538937,11392,1.5474359318,1.3588139789
1,7479,10789,1653,146,8.161,10.672,123.866,1.275124989,1.3136995049,1.2168629855,1.5174235079,1.434486281,diva_id__2065,1.3985958846,1.4817418547,2536,1.5530793628,1.3624385079
1,7480,10790,1653,146,8.125,0.15299,123.834,1.275124989,1.3136995049,1.2168629855,1.5174235079,1.434486281,diva_id__2065,1.3985958846,1.4817418547,2536,1.5530793628,1.3624385079
1,7481,10791,1653,146,8.104,6.606,123.812,1.275124989,1.3136995049,1.2168629855,1.5174235079,1.434486281,diva_id__2065,1.3985958846,1.4817418547,2536,1.5530793628,1.3624385079
1,7482,10792,1653,146,8.049,15.545,123.731,1.275124989,1.3136995049,1.2168629855,1.5174235079,1.434486281,diva_id__2065,1.3985958846,1.4817418547,2536,1.5530793628,1.3624385079
1,7483,10793,1653,146,8.018,3.347,123.656,1.3543391692,1.3905414964,1.2996600613,1.581737234,1.5039003368,diva_id__10928,1.4702170658,1.5482498692,11396,1.6152003869,1.4362832327
1,7484,10800,1830,146,8.623,0.934,123.545,1.2748350463,1.3130180894,1.2171643137,1.5146746032,1.4325790632,diva_id__216,1.3970528999,1.4793550646,687,1.5499686052,1.3612624656
1,7485,10801,1830,146,7.981,6.03,123.655,1.3543391692,1.3905414964,1.2996600613,1.581737234,1.5039003368,diva_id__10928,1.4702170658,1.5482498692,11396,1.6152003869,1.4362832327
1,7486,10811,1736,146,8.207,30.115,124.213,1.2708310056,1.309008347,1.2131688846,1.5106347485,1.4285514674,diva_id__10945,1.393030609,1.475320484,11413,1.5459234803,1.3572455191
1,7487,10812,1653,146,8.328,1.369,124.249,1.2708310056,1.309008347,1.2131688846,1.5106347485,1.4285514674,diva_id__10945,1.393030609,1.475320484,11413,1.5459234803,1.3572455191
1,7488,10813,1653,146,8.393,14.749,124.281,1.271533732,1.3097136092,1.213867781,1.5113534029,1.4292646697,diva_id__10946,1.393741452,1.4760367928,11414,1.5466444786,1.3579539853
1,7489,10814,1653,146,8.5,10.428,124.302,1.2654348391,1.3033476511,1.2081722569,1.5035769906,1.4220624615,diva_id__10947,1.3867877259,1.4685074173,11415,1.538621208,1.3512505896
1,7490,10815,1653,146,8.548,1.651,124.327,1.2654348391,1.3033476511,1.2081722569,1.5035769906,1.4220624615,diva_id__10947,1.3867877259,1.4685074173,11415,1.538621208,1.3512505896
1,7491,10816,1653,146,8.607,22.576,124.419,1.2638470332,1.3016081228,1.2068136087,1.5010361692,1.4198478512,diva_id__10949,1.3847142807,1.46610694,11417,1.535940144,1.3493193597
1,7492,10817,1653,146,8.545,11.412,124.54,1.254733165,1.2922969849,1.1979976919,1.4906831885,1.4099190108,diva_id__10951,1.3749689834,1.455936435,11419,1.5254048196,1.3397589709
1,7493,10818,1653,146,8.509,5.051,124.604,1.254733165,1.2922969849,1.1979976919,1.4906831885,1.4099190108,diva_id__10951,1.3749689834,1.455936435,11419,1.5254048196,1.3397589709
1,7494,10819,1653,146,8.476,14.373,124.685,1.2538290966,1.2914059945,1.1970738707,1.4898612676,1.4090689713,diva_id__10952,1.3741067759,1.4551024168,11420,1.5245949872,1.3388845047
1,7495,10820,1653,146,8.722,53.74,124.747,1.2621625141,1.3001409298,1.2048008455,1.500716743,1.4190611625,diva_id__2069,1.383725388,1.4655864859,2540,1.5358216004,1.3481267588
1,7496,10821,1653,146,8.963,51.09,124.96,1.227051014,1.2644116915,1.1706223622,1.4617250371,1.3813976261,diva_id__10953,1.346636606,1.4271661915,11421,1.4962588962,1.3116170066
1,7497,11180,1653,146,9.137,29.254,124.657,1.2242949535,1.2613882727,1.1682701133,1.4572896156,1.3775370391,diva_id__11278,1.3430247738,1.422978078,11746,1.4915763454,1.3082557797
1,7498,11181,1653,146,9.223,24.429,124.763,1.2464513832,1.2843640975,1.1891889486,1.484592921,1.403078602,diva_id__11277,1.3678039573,1.4495234381,11745,1.5196370481,1.3322669126
1,7499,9959,2095,193,-7.404,94.47,72.456,1.0056745373,1.0271394299,0.9732544896,1.1405021966,1.0943515547,diva_id__10178,1.0743802476,1.1206470452,10646,1.1603429925,1.0542603786
1,7500,10222,2147,9,-12.131,19.645,96.824,0.8076039169,0.8252495071,0.7809524498,0.9184413515,0.8805024094,diva_id__10414,0.8640846473,0.9021190771,10882,0.9347518246,0.8475447572
1,7501,10381,1871,26,4.585,31.044,114.231,1.1047806861,1.1510306919,1.0349258108,1.3952913418,1.2958514101,diva_id__10557,1.2528196053,1.3525098155,11025,1.4380419365,1.2094676968
1,7502,10386,1871,26,4.894,2.078,115.009,1.2169551415,1.2653557416,1.143852061,1.5209743487,1.4169105265,diva_id__10562,1.3718777715,1.4762035099,11030,1.5657128174,1.3265100282
1,7503,10391,1871,26,4.804,10.285,115.063,1.2169551415,1.2653557416,1.143852061,1.5209743487,1.4169105265,diva_id__10562,1.3718777715,1.4762035099,11030,1.5657128174,1.3265100282
1,7504,10392,1871,26,4.86,9.923,115.134,1.2169551415,1.2653557416,1.143852061,1.5209743487,1.4169105265,diva_id__10562,1.3718777715,1.4762035099,11030,1.5657128174,1.3265100282
1,7505,10385,1871,26,5.046,63.129,115.037,1.1667671399,1.212943456,1.0970235636,1.4568149277,1.3575334327,diva_id__10561,1.31457019,1.4141015647,11029,1.4994974082,1.2712873537
1,7506,10382,1871,26,4.659,20.025,114.447,1.1271172048,1.1753557384,1.0542589056,1.4301184219,1.3264030512,diva_id__10558,1.2815210857,1.3854974956,11026,1.4747070866,1.2363052536
1,7507,10383,1871,26,4.724,9.326,114.56,1.1216369565,1.1685798212,1.0507356038,1.4164996748,1.31557006,diva_id__10559,1.2718936072,1.3730772498,11027,1.4598907047,1.2278922553
1,7508,10384,1871,26,4.844,28.548,114.681,1.1277000741,1.1744573854,1.0570789767,1.4213972739,1.3208666086,diva_id__10560,1.2773627979,1.3781464869,11028,1.46461679,1.2335353723
1,7509,1413,1522,49,12.166,143.33299,43.417,1.2096216618,1.231333904,1.1768280232,1.3460030009,1.2993205444,diva_id__2486,1.2791190989,1.3259190496,2957,1.3660724311,1.2587673796
1,7510,1412,1533,49,11.655,69.779,42.718,1.2734203949,1.2975520187,1.2369725816,1.4249986215,1.373114368,diva_id__289,1.3506618881,1.4026767281,760,1.4473043759,1.3280423893
1,7511,1410,1570,49,11.476,36.939,42.647,1.2734203949,1.2975520187,1.2369725816,1.4249986215,1.373114368,diva_id__289,1.3506618881,1.4026767281,760,1.4473043759,1.3280423893
1,7512,1409,1589,49,11.585,17.573,42.945,1.2441055916,1.2676888718,1.208485983,1.3922395019,1.3415342157,diva_id__2483,1.3195919241,1.3704248295,2954,1.4140384019,1.2974864089
1,7513,1411,1570,49,11.572,13.375,42.808,1.2734203949,1.2975520187,1.2369725816,1.4249986215,1.373114368,diva_id__289,1.3506618881,1.4026767281,760,1.4473043759,1.3280423893
1,7514,1408,1590,49,11.57,30.111,43.158,1.2442955804,1.2679233798,1.208608731,1.3927091298,1.341908125,djibouti,1.3199244119,1.3708532769,96,1.4145491807,1.2977771671
1,7515,7787,1962,53,0.013,422.47198,-91.576,1.1089544376,1.1415580554,1.0597107322,1.3137478906,1.2436484068,diva_id__8223,1.2133134373,1.283589353,8691,1.343884623,1.1827528129
1,7516,7778,1962,53,-0.26399,91.365,-91.534,1.0843937485,1.1165547841,1.0358185083,1.2864072055,1.2172592965,diva_id__8215,1.187336113,1.256658059,8683,1.3161348428,1.1571903379
1,7517,7786,1962,53,-0.164,96.05,-90.821,1.2642346962,1.2998987406,1.2103685976,1.4882516394,1.4115720784,diva_id__8222,1.3783896351,1.4552621894,8690,1.5212172376,1.3449603552
1,7518,7792,1962,53,-0.507,116.047,-90.381,1.2785226,1.3147823237,1.223756802,1.5062811897,1.4283208872,diva_id__8227,1.3945842136,1.4727407329,8695,1.5397973963,1.3605965806
1,7519,7804,1962,53,-1.218,50.076,-90.454,1.0934889365,1.127304395,1.0424148966,1.3058943376,1.2331893329,diva_id__8238,1.2017268458,1.2746148404,8706,1.3371512194,1.1700303165
1,7520,7810,1962,53,-0.68699,111.039,-89.336,1.3851287784,1.4234954629,1.3271806782,1.6261218441,1.5436314654,diva_id__1505,1.507934439,1.5906324361,1976,1.6615855928,1.4719718705
1,7521,1438,976,54,22.181,59.347,36.722,0.3187597526,0.336950418,0.2912850175,0.4330209733,0.3939100912,diva_id__2508,0.3769851818,0.4161945012,2979,0.4498352795,0.3599343718
1,7522,1429,1287,57,17.818,44.021,38.688,0.3378788136,0.3533043563,0.3145804519,0.43477144,0.4016057162,diva_id__2501,0.3872535247,0.4205027226,2972,0.4490298409,0.3727945704
1,7523,1426,1327,57,16.364,4.88,39.196,0.5802175442,0.6074922757,0.5390224582,0.7515386066,0.6928965072,diva_id__2498,0.6675196256,0.7263093202,2969,0.7767496519,0.6419539712
1,7524,1427,1287,57,16.58,44.157,39.161,0.4961758112,0.5174262884,0.4640796111,0.629656661,0.5839670233,diva_id__2499,0.564195212,0.609999845,2970,0.6492992648,0.5442763227
1,7525,1428,1287,57,17.223,104.946,38.99,0.3874251522,0.4037509715,0.3627670348,0.4899726956,0.45487133,diva_id__2500,0.4396815056,0.474871217,2971,0.5050632555,0.4243786875
1,7526,1422,1380,57,15.107,17.345,39.707,0.8344775167,0.8676415049,0.7843874417,1.0427908302,0.9714865208,diva_id__2494,0.9406301729,1.0121139468,2965,1.0734455337,0.9095442918
1,7527,1423,1327,57,15.37,44.364,39.666,0.8335879744,0.864591697,0.7867607114,1.0283319889,0.9616723634,diva_id__2495,0.932825964,0.9996533638,2966,1.056989879,0.9037649828
1,7528,1424,1327,57,15.79,86.954,39.409,0.7831027059,0.8146233141,0.7354947518,0.981093439,0.9133224826,diva_id__2496,0.8839951639,0.9519366917,2967,1.0102291055,0.8544496861
1,7529,1425,1327,57,16.235,24.231,39.211,0.6173929693,0.6437872763,0.5775276548,0.783183812,0.7264346712,diva_id__2497,0.7018769518,0.7587689233,2968,0.8075810483,0.6771365531
1,7530,9290,1327,57,15.809,205.60201,39.972,0.7536387664,0.7817785073,0.7111371914,0.9303932214,0.8698913066,diva_id__1787,0.8437096053,0.9043637962,2258,0.9564038268,0.8173331444
1,7531,1414,1364,57,12.855,38.104,43.044,0.6089515442,0.6313542157,0.575115098,0.7496696845,0.7015027687,diva_id__2487,0.6806589359,0.728947082,2958,0.7703773042,0.6596600506
1,7532,1421,1364,57,15.355,170.386,40.01,0.848087979,0.8780999085,0.8027586962,1.0366022325,0.9720750142,diva_id__2493,0.9441513962,1.0088410218,2964,1.0643433713,0.9160200609
1,7533,1420,1364,57,14.717,119.466,40.854,0.781938524,0.8135840676,0.7341418704,0.9807140154,0.9126744413,diva_id__291,0.8832308805,0.9514417021,762,1.0099651643,0.8535682959
1,7534,1415,1364,57,12.877,39.635,42.784,0.4671596082,0.4928990904,0.428283325,0.6288372931,0.5734960599,diva_id__2488,0.5495476007,0.6050281212,2959,0.6526292506,0.5254209945
1,7535,1416,1364,57,13.145,36.102,42.596,0.4474477648,0.4710230917,0.4118401689,0.5955317173,0.5448435314,diva_id__2489,0.5229086398,0.5737244018,2960,0.6173232657,0.5008105796
1,7536,1417,1364,57,13.651,140.187,42.196,0.5460574528,0.562387628,0.5213927563,0.6486323572,0.6135216262,diva_id__2490,0.5983277488,0.6335268494,2961,0.6637269435,0.5830208478
1,7537,1418,1364,57,13.912,28.385,41.732,0.6395968666,0.6606110778,0.607857517,0.771593656,0.7264120027,diva_id__2491,0.7068600174,0.7521553875,2962,0.7910178703,0.6871625893
1,7538,1419,1364,57,14.237,65.439,41.48,0.6395968666,0.6606110778,0.607857517,0.771593656,0.7264120027,diva_id__2491,0.7068600174,0.7521553875,2962,0.7910178703,0.6871625893
1,7539,10419,1899,83,3.616,309.88199,117.549,1.5738185477,1.5955640189,1.540974721,1.7104086082,1.6636547077,diva_id__10592,1.6434223455,1.6902939199,11060,1.7305087532,1.6230394793
1,7540,10633,1899,83,4.094,25.626,117.775,1.6012588883,1.6209908942,1.5714561501,1.725201748,1.6827769031,diva_id__10784,1.6644179037,1.7069495269,11252,1.7434407725,1.645922336
1,7541,10635,1899,83,4.08,21.442,117.925,1.5287699128,1.5480755901,1.4996110907,1.6500348704,1.6085266542,diva_id__10786,1.5905643183,1.6321770057,11254,1.6678798236,1.5724683647
1,7542,10361,1989,83,1.333,234.446,109.046,1.2591353769,1.3040045418,1.1913660898,1.5409725418,1.4445014903,diva_id__10539,1.4027544437,1.4994683014,11007,1.582446774,1.3606968505
